3T_,consecutive fly ID,unique 3T identifier,Bat voucher,Bat family,Bat genus,Bat species epithet,Bat species,Bat identified by,Sex,"Age (J = juvenile, A = adult, SA = subadult)",Reproductive status,Body mass,Forearm,Bat genetic information,Diet,Roosting ecology,Bat flies?,Bat fly family,Bat fly genus,Bat fly species epithet,Bat fly species,Bat fly identified by,Bat fly sex,Bat fly ecomorphology,Bat fly ecology,Bat fly wing,Laboul infection?,Double infection?,Laboul genus 1,Laboul species 1,Position(s) infected 1,Laboul genus 2,Laboul species 2,Position(s) infected 2,Laboul(s) identified by,Country,Territory,Settlement,Location,Open/Close,Latitude,Longitude,Climate zone,Day,Month,Year,Contact <email>,Comments,Screened by,Voucher slides,Isolate,Sequences,Reference
3T_,58,3T_00058,,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,F,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,infected,,Arthrorhynchus,eucampsipodae,"abdomen, dordal",,,,Walter P. Pfliegler,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,"few thalli on abdomen, with curved perithecia, photo available 12EP50",Danny Haelewaters,WPP,,,
3T_,59,3T_00059,,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,NA,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,M,Fur swimmer,monoxenous ,no wings,infected,,Arthrorhynchus,eucampsipodae,"abdomen, dordal",,,,Walter P. Pfliegler,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2015,,"few thalli on abdomen, with curved perithecia, photo available",Danny Haelewaters,WPP,,,
3T_,60,3T_00060,12EP73,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,M,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,12EP73,Danny Haelewaters,,,,
3T_,61,3T_00061,12EP74,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,F,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,12EP74,Danny Haelewaters,,,,
3T_,62,3T_00062,12EP74,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,F,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,12EP74,Danny Haelewaters,,,,
3T_,63,3T_00063,12EP81,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,F,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,12EP81,Danny Haelewaters,,,,
3T_,64,3T_00064,12EP83,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,F,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,12EP83,Danny Haelewaters,,,,
3T_,65,3T_00065,12EP83,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,F,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,12EP83,Danny Haelewaters,,,,
3T_,66,3T_00066,12EP89,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,M,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,12EP89,Danny Haelewaters,,,,
3T_,67,3T_00067,12EP89,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,M,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,12EP89,Danny Haelewaters,,,,
3T_,68,3T_00068,12EP92,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,F,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,12EP92,Danny Haelewaters,,,,
3T_,69,3T_00069,12EP92,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,F,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,12EP92,Danny Haelewaters,,,,
3T_,70,3T_00070,,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,M,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,71,3T_00071,,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,F,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,72,3T_00072,,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,M,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,73,3T_00073,,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,F,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,74,3T_00074,,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,M,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,75,3T_00075,,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,F,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2015,,,Danny Haelewaters,,,,
3T_,76,3T_00076,,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,F,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,F,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2015,,,Danny Haelewaters,,,,
3T_,77,3T_00077,12EP50,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,F,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,M,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,12EP50,Danny Haelewaters,,,,
3T_,78,3T_00078,12EP73,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,F,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,M,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,12EP73,Danny Haelewaters,,,,
3T_,79,3T_00079,12EP81,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,M,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,M,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,12EP81,Danny Haelewaters,,,,
3T_,80,3T_00080,,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,F,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,M,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,81,3T_00081,,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,F,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,M,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,,,,,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,82,3T_00082,,Miniopteridae,Miniopterus,schreibersii,Miniopterus schreibersii,,M,,,,,,insectivore,5.6,Present,Nycteribiidae,Nycteribia,schmidlii,Nycteribia schmidlii,,M,Fur swimmer,monoxenous ,no wings,uninfected,,,,,,,,,Hungary,,,,,,,temperate,,,2015,,,Danny Haelewaters,,,,
3T_,83,3T_00083,,Vespertilionidae,Myotis,alcathoe,Myotis alcathoe,,F,,,,,,insectivore,3.22,Present,Nycteribiidae,Basilia,italica,Basilia italica,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2014,,,Danny Haelewaters,,,,
3T_,84,3T_00084,,Vespertilionidae,Myotis,alcathoe,Myotis alcathoe,,M,,,,,,insectivore,3.22,Present,Nycteribiidae,Basilia,italica,Basilia italica,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Noszvaj,,47.93975829,20.46243913,temperate,,,2014,,,Danny Haelewaters,,,,
3T_,85,3T_00085,12EP10,Vespertilionidae,Myotis,alcathoe,Myotis alcathoe,,M,,,,,,insectivore,3.22,Present,Nycteribiidae,Basilia,italica,Basilia italica,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,12EP10,Danny Haelewaters,,,,
3T_,86,3T_00086,12EP10,Vespertilionidae,Myotis,alcathoe,Myotis alcathoe,,M,,,,,,insectivore,3.22,Present,Nycteribiidae,Basilia,italica,Basilia italica,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,12EP10,Danny Haelewaters,,,,
3T_,87,3T_00087,,Vespertilionidae,Myotis,alcathoe,Myotis alcathoe,,M,,,,,,insectivore,3.22,Present,Nycteribiidae,Basilia,italica,Basilia italica,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Egerbakta,,47.94645272,20.28755578,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,88,3T_00088,,Vespertilionidae,Myotis,alcathoe,Myotis alcathoe,,F,,,,,,insectivore,3.22,Present,Nycteribiidae,Basilia,italica,Basilia italica,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2014,,,Danny Haelewaters,,,,
3T_,89,3T_00089,12EP53,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,12EP53,Danny Haelewaters,,,,
3T_,90,3T_00090,12EP53,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,12EP53,Danny Haelewaters,,,,
3T_,91,3T_00091,12EP53,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,12EP53,Danny Haelewaters,,,,
3T_,92,3T_00092,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,93,3T_00093,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,94,3T_00094,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,F,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,95,3T_00095,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,96,3T_00096,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,F,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,97,3T_00097,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,98,3T_00098,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,99,3T_00099,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,100,3T_00100,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Noszvaj,,47.93975829,20.46243913,temperate,,,2013,,,Danny Haelewaters,,,,
3T_,101,3T_00101,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,F,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Noszvaj,,47.93975829,20.46243913,temperate,,,2013,,,Danny Haelewaters,,,,
3T_,102,3T_00102,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2013,,,Danny Haelewaters,,,,
3T_,103,3T_00103,12EP64,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,F,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,12EP64,Danny Haelewaters,,,,
3T_,104,3T_00104,12EP64,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,F,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,12EP64,Danny Haelewaters,,,,
3T_,105,3T_00105,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,106,3T_00106,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,F,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,107,3T_00107,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,108,3T_00108,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,109,3T_00109,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,110,3T_00110,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,111,3T_00111,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,112,3T_00112,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,113,3T_00113,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,F,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,114,3T_00114,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,115,3T_00115,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,116,3T_00116,,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,M,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Miskolc,,48.10289167,20.64381874,temperate,,,2013,,,Danny Haelewaters,,,,
3T_,117,3T_00117,12EP65,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,F,,,,,,insectivore,3.83,Present,Nycteribiidae,Basilia,nana,Basilia nana,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Noszvaj,,47.93975829,20.46243913,temperate,,,2012,,12EP65,Danny Haelewaters,,,,
3T_,118,3T_00118,12EP65,Vespertilionidae,Myotis,bechsteinii,Myotis bechsteinii,,F,,,,,,insectivore,3.83,Present,Nycteribiidae,Nycteribia,kolenatii,Nycteribia kolenatii,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Noszvaj,,47.93975829,20.46243913,temperate,,,2012,,12EP65,Danny Haelewaters,,,,
3T_,119,3T_00119,,Vespertilionidae,Myotis,brandtii,Myotis brandtii,,M,,,,,,insectivore,3.19,Present,Nycteribiidae,Basilia,italica,Basilia italica,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Noszvaj,,47.93975829,20.46243913,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,120,3T_00120,,Vespertilionidae,Myotis,brandtii,Myotis brandtii,,F,,,,,,insectivore,3.19,Present,Nycteribiidae,Basilia,italica,Basilia italica,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,Felsőtárkány,,48.00806567,20.43721061,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,121,3T_00121,,Vespertilionidae,Myotis,brandtii,Myotis brandtii,,F,,,,,,insectivore,3.19,Present,Nycteribiidae,Basilia,italica,Basilia italica,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,,,,,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,122,3T_00122,,Vespertilionidae,Myotis,brandtii,Myotis brandtii,,F,,,,,,insectivore,3.19,Present,Nycteribiidae,Basilia,italica,Basilia italica,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,,,,,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,123,3T_00123,12EP29,Vespertilionidae,Myotis,daubentonii,Myotis daubentonii,,M,,,,,,insectivore,4.2,Present,Nycteribiidae,Penicillidia,dufouri,Penicillidia dufouri,,F,Fur runner,polyxenous,no wings,uninfected,,,,,,,,,Hungary,,,,,,,temperate,,,2012,,12EP29,Danny Haelewaters,,,,
3T_,124,3T_00124,12EP29,Vespertilionidae,Myotis,daubentonii,Myotis daubentonii,,M,,,,,,insectivore,4.2,Present,Nycteribiidae,Nycteribia,kolenatii,Nycteribia kolenatii,,F,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,,,,,temperate,,,2012,,12EP29,Danny Haelewaters,,,,
3T_,125,3T_00125,12EP33,Vespertilionidae,Myotis,daubentonii,Myotis daubentonii,,M,,,,,,insectivore,4.2,Present,Nycteribiidae,Nycteribia,kolenatii,Nycteribia kolenatii,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,,,,,temperate,,,2012,,12EP33,Danny Haelewaters,,,,
3T_,126,3T_00126,12EP33,Vespertilionidae,Myotis,daubentonii,Myotis daubentonii,,M,,,,,,insectivore,4.2,Present,Nycteribiidae,Nycteribia,kolenatii,Nycteribia kolenatii,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,,,,,temperate,,,2012,,12EP33,Danny Haelewaters,,,,
3T_,127,3T_00127,,Vespertilionidae,Myotis,daubentonii,Myotis daubentonii,,M,,,,,,insectivore,4.2,Present,Nycteribiidae,Nycteribia,kolenatii,Nycteribia kolenatii,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,,,,,temperate,,,2013,,,Danny Haelewaters,,,,
3T_,128,3T_00128,,Vespertilionidae,Myotis,daubentonii,Myotis daubentonii,,M,,,,,,insectivore,4.2,Present,Nycteribiidae,Nycteribia,kolenatii,Nycteribia kolenatii,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,,,,,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,129,3T_00129,,Vespertilionidae,Myotis,daubentonii,Myotis daubentonii,,M,,,,,,insectivore,4.2,Present,Nycteribiidae,Nycteribia,kolenatii,Nycteribia kolenatii,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,,,,,temperate,,,2012,,,Danny Haelewaters,,,,
3T_,130,3T_00130,,Vespertilionidae,Myotis,daubentonii,Myotis daubentonii,,M,,,,,,insectivore,4.2,Present,Nycteribiidae,Nycteribia,kolenatii,Nycteribia kolenatii,,M,Fur swimmer,oligoxenous,no wings,uninfected,,,,,,,,,Hungary,,,,,,,temperate,,,2012,,,Danny Haelewaters,,,,
